,customer_id,date,value,age,sex
387,1192,2023-02-13,140.41839455599475,31,F
2193,628,2023-02-13,95.55055983345054,28,M
3119,627,2023-02-13,112.83166398032046,27,F
1417,103,2023-02-13,130.59350987478132,27,M
4008,1451,2023-02-13,134.05857588469362,22,F
2819,198,2023-02-14,126.81713235957528,21,F
3074,248,2023-02-14,76.63257767489559,45,F
939,1083,2023-02-14,70.27245533147212,36,M
3548,277,2023-02-14,97.7887329749691,22,F
4429,1320,2023-02-14,85.09317475021362,21,F
1491,1343,2023-02-14,120.7131892147051,34,F
2464,817,2023-02-14,108.10264002537518,36,M
2077,1066,2023-02-14,129.7477610601349,30,M
362,36,2023-02-14,96.7364971892083,31,M
2097,844,2023-02-14,97.49131988147815,38,M
2246,1464,2023-02-14,61.685919024610705,22,M
1851,1244,2023-02-14,89.3931150826713,39,F
194,545,2023-02-14,120.68414807298055,31,M
2949,1267,2023-02-14,150.07756546938828,25,M
3241,471,2023-02-14,163.01171794652737,28,M
1867,1469,2023-02-15,224.14866409270655,24,M
3901,1099,2023-02-15,97.40749911262505,22,M
4854,914,2023-02-15,136.69939654212547,46,F
3976,167,2023-02-15,125.94960166646634,24,F
3690,1107,2023-02-15,76.7982046856807,35,M
2578,38,2023-02-15,86.25493499897604,22,M
417,544,2023-02-15,135.9983688042402,25,M
1083,1224,2023-02-15,95.57238410277827,23,F
4131,1076,2023-02-16,95.56123989604897,37,M
534,334,2023-02-16,133.9937513817135,33,F
4918,1395,2023-02-16,131.46618799073033,30,F
1259,1314,2023-02-16,117.93750680537525,27,F
2647,1161,2023-02-16,115.30110450236427,26,F
1162,310,2023-02-16,97.23551298297735,25,F
1385,1166,2023-02-16,77.82101672264587,23,M
2522,296,2023-02-16,128.43752085728005,22,F
2503,56,2023-02-16,121.46858382368399,28,F
3106,1301,2023-02-16,120.00183406124277,31,M
582,377,2023-02-16,171.5141988332261,28,F
2808,835,2023-02-16,118.80337189696473,33,F
2341,1381,2023-02-16,71.69815976495177,30,M
2395,680,2023-02-16,135.01002140514467,22,F
1524,150,2023-02-16,106.11221478198944,27,M
1094,831,2023-02-16,117.18609464542314,34,M
4764,827,2023-02-17,113.99124074981565,27,M
2327,24,2023-02-17,76.9168789847007,33,M
3255,158,2023-02-17,92.14481005636353,38,M
206,1354,2023-02-17,91.28892800848124,22,M
3577,1446,2023-02-17,105.09811237132223,32,F
2823,122,2023-02-17,150.67579707943463,23,M
4636,188,2023-02-17,120.83635194418545,28,F
210,973,2023-02-17,113.17220898702081,23,F
3271,973,2023-02-17,80.29958025440035,23,F
3324,1207,2023-02-17,55.083121619299305,34,M
2567,793,2023-02-17,140.63743623908994,85,M
3812,1128,2023-02-17,83.80839439540878,33,F
2492,737,2023-02-17,148.0057961945187,45,M
4284,75,2023-02-17,60.71038630594344,21,M
2909,1422,2023-02-17,122.9412516165098,28,F
3076,858,2023-02-17,84.57244586692815,37,F
4850,822,2023-02-17,115.16500566057938,38,M
2529,1274,2023-02-17,89.44127021870716,38,M
4729,756,2023-02-17,92.52839715351618,27,M
2564,202,2023-02-18,134.50497965521248,26,F
1883,837,2023-02-18,139.32114078114,38,M
3528,1184,2023-02-18,97.7593429060203,30,F
3538,1326,2023-02-18,108.3490726600846,31,F
1492,606,2023-02-18,70.37341815880653,26,F
2403,452,2023-02-18,112.56641351388018,22,F
17,914,2023-02-18,81.67693029415597,46,F
933,1055,2023-02-18,103.52499688541211,28,M
4420,438,2023-02-18,120.34430355525754,19,F
2034,778,2023-02-18,112.16507799200575,38,F
4215,624,2023-02-19,108.58439355710522,30,M
1741,1446,2023-02-19,74.15041494063456,32,F
664,269,2023-02-19,66.99931205319187,28,M
3708,622,2023-02-19,80.46296538720992,20,F
3804,15,2023-02-19,74.06177375460615,28,F
630,1377,2023-02-19,90.95975151318514,29,F
2979,112,2023-02-19,105.66488236240392,29,F
1033,187,2023-02-19,100.40341984618932,32,F
3104,521,2023-02-19,119.68649558483442,25,F
4065,1270,2023-02-19,91.817230871079,22,F
4448,1165,2023-02-19,119.35770783183725,29,M
4150,833,2023-02-19,126.09509840168954,27,M
3903,620,2023-02-20,63.75280593010708,42,M
709,33,2023-02-20,72.74602195368624,18,M
4519,143,2023-02-20,161.40537475732737,29,M
1144,315,2023-02-20,84.12734512201618,40,F
2242,369,2023-02-20,81.55369145662087,23,M
1969,787,2023-02-20,134.77075892962682,35,F
3873,1283,2023-02-20,96.40393007502036,26,F
3179,335,2023-02-20,80.66735795316161,41,M
347,1474,2023-02-20,85.163945612177,32,F
183,451,2023-02-20,156.39166351573354,43,M
4774,13,2023-02-20,143.43209562411997,25,M
4174,59,2023-02-21,85.24098975877608,29,F
2128,585,2023-02-21,124.05871850549285,27,M
292,1433,2023-02-21,130.18325351327658,38,F
418,689,2023-02-21,92.97969846189628,28,M
4680,1367,2023-02-21,108.29458985755146,26,M
1570,590,2023-02-21,51.30193108056791,24,F
3937,558,2023-02-21,104.6562948412573,29,M
1160,904,2023-02-21,174.09209045043906,21,M
2473,1367,2023-02-21,102.39064191142653,26,M
4057,152,2023-02-21,98.03370291677186,34,M
4694,815,2023-02-21,258.13160107815315,25,M
3023,168,2023-02-21,117.24333262461906,21,F
2016,697,2023-02-21,87.76132520384353,22,M
2592,625,2023-02-21,150.09757838830492,32,F
2219,155,2023-02-21,120.2074343891698,28,F
301,1356,2023-02-21,144.7508716824032,25,M
3784,693,2023-02-22,149.70059460351786,25,M
1913,828,2023-02-22,100.22543115158825,31,F
658,1351,2023-02-22,157.0370953174458,33,F
2814,73,2023-02-22,221.16104258355517,30,F
62,196,2023-02-22,107.04326302122769,33,F
1640,849,2023-02-22,156.71973160929136,31,M
4396,423,2023-02-22,88.03401720353,35,F
2516,429,2023-02-22,115.76992146825242,29,F
1476,935,2023-02-22,142.9236304215885,32,F
1264,874,2023-02-22,91.35836414802758,22,F
4510,111,2023-02-22,131.62616884273365,32,F
4472,452,2023-02-22,82.02397105439564,22,F
440,168,2023-02-22,114.7498947127387,21,F
1198,1175,2023-02-22,112.62754079384376,38,F
3757,626,2023-02-23,244.89122811936082,33,M
3161,144,2023-02-23,161.46487255606482,25,F
4982,1237,2023-02-23,73.05866455357774,35,F
4693,528,2023-02-23,89.9674625535547,28,F
50,964,2023-02-23,162.6902271069083,24,F
3266,751,2023-02-23,106.69383717568971,23,F
4151,525,2023-02-23,153.04002072370125,24,F
2727,670,2023-02-23,99.19763566875433,22,F
4209,385,2023-02-23,93.97821296856021,29,F
3409,689,2023-02-23,106.06703086824854,28,M
4221,1335,2023-02-23,69.72891963711267,33,F
4224,880,2023-02-23,125.17354305701923,38,F
4488,748,2023-02-23,90.63279962851249,33,F
1905,1204,2023-02-23,132.99606878911067,29,F
1602,1329,2023-02-23,110.07805024835459,26,M
578,122,2023-02-23,89.56023782263738,23,M
2365,1450,2023-02-24,99.35982386770485,28,F
3522,1039,2023-02-24,100.20947158130804,28,M
3005,583,2023-02-24,78.55436134920183,25,F
3446,603,2023-02-24,111.65058993433227,26,M
3710,1485,2023-02-24,83.17290879866857,26,M
637,1216,2023-02-24,58.26153465718799,29,F
4321,326,2023-02-24,132.05438718113996,33,F
4401,523,2023-02-24,162.45052521177635,29,F
4705,715,2023-02-24,52.2178274568325,30,F
2663,1363,2023-02-24,116.518923748507,24,M
3695,1108,2023-02-24,100.57168286125578,26,M
4883,216,2023-02-24,80.63773107845599,26,M
756,23,2023-02-24,130.9240823264238,23,F
1595,930,2023-02-24,167.2447797488129,23,M
3001,585,2023-02-24,157.99241387815238,27,M
1601,1170,2023-02-24,168.27926206890345,36,M
2916,1462,2023-02-24,131.79429498541623,24,M
4997,628,2023-02-24,148.7375821276122,28,M
808,178,2023-02-24,86.16977253635895,23,F
3278,1455,2023-02-24,72.99313984893014,26,M
3794,65,2023-02-24,152.39069035636416,24,F
2784,131,2023-02-24,59.30107479770243,29,F
692,1321,2023-02-24,119.41001000816392,40,F
1118,41,2023-02-24,100.5632144275732,32,M
2701,522,2023-02-25,102.19139881886892,40,F
3165,1255,2023-02-25,87.56404893861571,22,M
2305,612,2023-02-25,119.14049980039877,22,M
1895,656,2023-02-25,96.36247572778197,33,F
3800,76,2023-02-25,68.30890412154805,28,F
3342,1127,2023-02-25,64.51362938197978,19,F
2936,1068,2023-02-25,115.9169561096293,36,F
2944,1072,2023-02-25,162.46312925513786,28,M
4607,1097,2023-02-25,101.28089706272482,21,F
4305,1285,2023-02-25,99.16970103296782,21,M
3805,173,2023-02-25,119.96424181876463,37,M
2704,614,2023-02-25,141.91147550554365,23,M
1076,318,2023-02-25,85.56374459428537,32,F
30,1417,2023-02-25,105.03120778329065,28,M
3880,461,2023-02-25,84.02034605235298,27,F
1587,625,2023-02-25,96.24722291519336,32,F
2477,1467,2023-02-25,93.960730146607,27,M
4271,1319,2023-02-26,95.88928408235294,27,F
4343,993,2023-02-26,69.58923073959005,24,F
1655,518,2023-02-26,54.04362245093747,34,M
3240,166,2023-02-26,82.02150598446684,28,F
4804,118,2023-02-26,104.10879190081491,31,F
1828,1192,2023-02-26,94.96613666005449,31,F
1834,1244,2023-02-26,139.01309034906618,39,F
870,1088,2023-02-26,126.44258602814286,25,F
1654,847,2023-02-26,82.46344288267613,31,F
451,417,2023-02-26,119.64753567717537,23,M
2596,293,2023-02-26,134.68462197045022,27,M
4585,1476,2023-02-26,130.20974895831483,26,M
3348,812,2023-02-26,81.87882486761791,35,M
1103,971,2023-02-26,106.98994021851392,27,F
3694,43,2023-02-26,80.82065080915967,36,F
3397,535,2023-02-26,82.99309245608103,29,M
3731,251,2023-02-26,70.93416310699259,29,M
323,539,2023-02-26,132.00970152670493,21,F
4637,1041,2023-02-27,158.3869551815825,23,F
3798,1361,2023-02-27,110.2370137992765,28,F
2934,1215,2023-02-27,172.0764933910038,32,F
2851,677,2023-02-27,132.48366962545003,30,M
4697,256,2023-02-27,110.54570355150042,27,F
1171,938,2023-02-27,114.91644055664744,33,F
712,1331,2023-02-27,96.45106841074983,28,M
3256,376,2023-02-27,97.9594685350759,22,F
487,287,2023-02-27,113.32284616381125,30,F
4237,210,2023-02-27,97.35609364037822,28,F
1877,1146,2023-02-27,184.03180365610243,23,M
2924,888,2023-02-27,92.12919145412829,25,M
1544,1470,2023-02-27,87.1208302278441,24,F
2589,983,2023-02-27,138.03153866259757,34,F
2482,229,2023-02-27,144.565033866092,37,F
2493,1265,2023-02-27,91.42419188874578,28,M
3487,1484,2023-02-27,118.80328430900323,42,M
285,1232,2023-02-27,111.35245309679888,29,M
620,897,2023-02-27,102.3765267323669,29,M
269,1366,2023-02-27,96.20932647114319,29,F
3059,228,2023-02-27,109.99852713741213,27,M
3573,790,2023-02-27,174.69143128983438,27,M
4678,999,2023-02-28,87.55450580160954,29,F
4295,633,2023-02-28,147.75272833900175,22,M
1112,922,2023-02-28,96.85640774788428,47,M
3801,966,2023-02-28,140.8862592005545,24,M
2033,1365,2023-02-28,110.9985373132611,29,M
2543,130,2023-02-28,74.84951680707854,26,F
314,1277,2023-02-28,95.97761317647479,22,M
4526,1311,2023-02-28,82.45895915189446,30,F
3891,362,2023-02-28,117.1926923387345,29,F
4962,230,2023-02-28,213.418575088333,27,F
1429,1116,2023-02-28,99.49621648390679,24,F
1044,265,2023-02-28,57.8728621394669,25,F
1953,293,2023-02-28,90.64408906818409,27,M
2142,1346,2023-02-28,92.99995741244499,24,F
2964,465,2023-02-28,187.71833793491132,34,F
2053,1382,2023-02-28,113.3924741180913,25,F
789,1085,2023-02-28,234.00351174489464,43,F
3293,1258,2023-02-28,153.9847290361496,20,M
3254,1017,2023-03-01,104.2825206384853,28,M
552,1169,2023-03-01,124.74191048888932,25,M
1608,407,2023-03-01,91.92209724039229,33,F
2692,353,2023-03-01,73.53102424348134,23,F
4220,624,2023-03-01,88.65274558678992,30,M
2076,1058,2023-03-01,121.76023794823573,34,M
1617,766,2023-03-01,125.19154471055222,24,M
4479,1353,2023-03-01,102.51325755661698,23,M
398,357,2023-03-01,82.7706051235204,52,M
3455,66,2023-03-01,156.30293027474534,27,M
979,209,2023-03-01,86.79222107183975,24,M
431,519,2023-03-01,131.94453471981797,32,M
240,166,2023-03-01,93.96512943917634,28,F
2476,95,2023-03-01,96.52003865443741,23,F
3881,710,2023-03-02,117.18092426678008,26,M
2982,1190,2023-03-02,85.56394521015878,19,F
4081,1302,2023-03-02,74.12954895435861,34,M
594,344,2023-03-02,101.555096593576,24,F
3366,1000,2023-03-02,91.39349085206095,27,F
3745,1237,2023-03-02,79.3438476764994,35,F
3192,1464,2023-03-02,90.51960263345745,22,M
730,339,2023-03-02,114.54644427379588,40,F
679,1203,2023-03-02,74.07566302810334,33,M
2673,717,2023-03-02,130.25458663327896,25,M
4951,620,2023-03-02,141.69280264864935,42,M
2730,1347,2023-03-02,88.06382847326006,32,F
4551,680,2023-03-02,159.70243111268496,22,F
4300,909,2023-03-02,178.86519168321848,28,F
700,1342,2023-03-02,102.47139782088054,22,F
4379,326,2023-03-02,130.64381492089603,33,F
1204,1074,2023-03-02,100.32249582386982,23,M
393,1384,2023-03-02,114.10228535882831,34,M
4541,1269,2023-03-02,83.288674898369,39,M
4369,1444,2023-03-02,82.02846913418419,23,F
1767,51,2023-03-03,163.93723410032788,43,F
968,709,2023-03-03,85.54931725759701,28,M
2552,888,2023-03-03,102.98015568287072,25,M
2870,1376,2023-03-03,120.20530365077407,26,M
986,320,2023-03-03,105.45984115557806,23,F
3249,282,2023-03-03,72.5136968598458,33,M
3213,245,2023-03-03,163.13740364077245,20,F
2530,1449,2023-03-03,85.76330649381715,26,F
1756,665,2023-03-03,104.62229213685146,53,F
2820,915,2023-03-03,155.8073068316698,26,F
2244,148,2023-03-03,106.00492464283444,27,M
997,1189,2023-03-03,120.82850714202769,27,M
1404,1374,2023-03-03,89.49451298842382,32,F
3097,1201,2023-03-04,119.70416826749894,23,F
4916,1013,2023-03-04,199.76883307128787,26,F
2294,1364,2023-03-04,78.08566845999663,25,M
999,1284,2023-03-04,98.6778430567401,24,M
25,1239,2023-03-04,148.79428402973662,26,F
2800,1220,2023-03-04,110.85330360087167,23,F
3833,467,2023-03-04,138.8689764480263,30,M
2767,985,2023-03-04,106.04457657516598,29,M
2313,800,2023-03-04,131.53987793399858,25,F
4924,966,2023-03-04,100.5951606756652,24,M
4863,178,2023-03-04,103.88983385919175,23,F
1754,1362,2023-03-04,94.48423851630074,23,F
1760,726,2023-03-04,110.88354708395423,22,M
4864,614,2023-03-04,147.50842767637354,23,M
4501,829,2023-03-04,114.78172758985768,28,F
740,1148,2023-03-04,100.0642762164627,23,F
2998,875,2023-03-05,79.46000037131296,29,M
2080,90,2023-03-05,61.616111345328235,27,F
926,699,2023-03-05,91.36014185775666,29,M
2951,163,2023-03-05,162.27026913438897,24,F
4378,1439,2023-03-05,137.937987980671,28,M
3339,915,2023-03-05,138.88723923025682,26,F
2429,1218,2023-03-05,134.66463412568731,26,M
4141,852,2023-03-05,83.34454467667467,20,F
3967,1336,2023-03-05,115.37046267629133,36,F
4942,446,2023-03-05,112.95414596154095,31,M
4816,1229,2023-03-06,125.23269296487678,24,M
2028,819,2023-03-06,122.82488266476918,24,F
627,963,2023-03-06,93.88139520781633,25,F
3431,855,2023-03-06,111.70078890411023,41,F
306,727,2023-03-06,91.16591996665404,27,M
773,752,2023-03-06,157.1240992335591,33,F
2527,152,2023-03-06,127.22113542450839,34,M
4516,522,2023-03-06,112.50452496975834,40,F
799,1305,2023-03-06,135.36435694609904,22,M
3020,828,2023-03-06,85.49038684308752,31,F
884,1035,2023-03-06,208.61229773024772,28,F
1015,114,2023-03-06,175.40523010603965,29,M
3131,1032,2023-03-06,115.79083555232673,19,F
2720,775,2023-03-06,101.88758878155772,33,M
3439,223,2023-03-06,108.07928678006687,37,M
1306,887,2023-03-06,82.0375477175145,34,F
4779,218,2023-03-06,130.63873600246745,24,F
3120,42,2023-03-06,108.30046175123636,33,F
1868,1168,2023-03-07,75.1954852186657,30,F
2307,1394,2023-03-07,137.0013277166912,23,F
72,1380,2023-03-07,109.47882255573695,36,F
2643,463,2023-03-07,113.12773077230801,37,M
2611,624,2023-03-07,62.170058964832336,30,M
2450,1152,2023-03-07,79.78508350106723,33,F
2501,208,2023-03-07,92.14703172253742,19,F
4126,1200,2023-03-07,112.65837233890831,34,F
4992,598,2023-03-07,148.83825932083565,22,M
2382,500,2023-03-07,129.4706896694466,32,M
1444,286,2023-03-07,77.51862851457585,25,M
1647,643,2023-03-07,84.46515196241165,38,F
437,1018,2023-03-07,61.656110007108865,26,M
2272,106,2023-03-07,134.47459790659113,24,M
1000,139,2023-03-07,195.691895385767,26,M
264,690,2023-03-08,113.01135370666121,24,M
671,1022,2023-03-08,119.34980586715864,29,M
3468,397,2023-03-08,93.87872441331169,37,F
445,732,2023-03-08,124.78565897311981,44,F
1592,1167,2023-03-08,129.47518456712712,25,F
4975,509,2023-03-08,73.80277428715522,38,F
1052,1180,2023-03-08,129.63459688928464,40,M
4756,488,2023-03-08,107.58146198900164,32,F
220,44,2023-03-08,131.9304275857342,36,F
4969,394,2023-03-08,130.7017678709997,29,M
3799,1445,2023-03-09,80.51036113903609,22,M
550,956,2023-03-09,161.99756983394641,37,M
1140,956,2023-03-09,87.7065344142081,37,M
1268,1304,2023-03-09,82.06614579746015,29,M
1952,423,2023-03-09,118.34481270370703,35,F
2505,1000,2023-03-09,128.81175472220008,27,F
1589,865,2023-03-09,96.57856741793982,28,M
2880,384,2023-03-09,82.1219178911481,36,F
4083,1361,2023-03-09,130.81857215502694,28,F
4661,332,2023-03-09,148.60728645255531,27,F
3673,739,2023-03-10,148.25093887249488,23,F
1832,833,2023-03-10,85.42841626705733,27,M
2281,655,2023-03-10,106.50946163912269,26,F
969,962,2023-03-10,100.41984598584796,26,F
1738,1354,2023-03-10,168.07680936079555,22,M
1577,556,2023-03-10,103.72039281704363,32,F
1016,1238,2023-03-10,97.05855687207415,26,F
2216,112,2023-03-10,125.1892712118248,29,F
3414,1047,2023-03-10,150.86662705326376,28,F
3561,702,2023-03-10,105.94671501902747,49,F
4523,134,2023-03-10,57.839761226371245,27,M
4227,140,2023-03-10,93.38320158744358,61,M
2537,334,2023-03-10,82.33239353205622,33,F
3688,1136,2023-03-10,64.06745620406532,32,F
4627,789,2023-03-10,70.87643112892476,32,M
2553,100,2023-03-11,81.83835742477989,29,F
165,450,2023-03-11,80.21733362026534,27,M
2510,240,2023-03-11,81.82236976266874,48,F
1554,1290,2023-03-11,95.94100391071018,26,F
1465,952,2023-03-11,145.28524636879874,25,F
2024,437,2023-03-11,91.27836721767565,24,M
3367,1349,2023-03-11,85.9705808175325,23,F
2642,1223,2023-03-11,139.47958479456366,31,M
3274,1288,2023-03-11,98.65714143211558,26,F
3951,231,2023-03-11,89.12848790536648,33,M
3029,66,2023-03-12,99.54800805003549,27,M
3742,333,2023-03-12,118.78790382518687,26,F
1001,473,2023-03-12,111.43786462764952,26,F
3872,801,2023-03-12,243.2129643380597,27,F
4286,619,2023-03-12,75.88329329331596,32,F
1440,132,2023-03-12,126.03271052043092,33,F
4027,1061,2023-03-12,82.39148980022917,26,F
4079,1222,2023-03-12,76.49500275940153,34,M
4795,509,2023-03-12,90.7781215538823,38,F
4651,955,2023-03-12,102.52366985693982,25,M
3466,564,2023-03-12,103.2854983785693,25,M
3652,558,2023-03-12,130.09645374795406,29,M
2359,1188,2023-03-12,138.74670605903455,34,M
4229,1103,2023-03-12,82.24465483361098,36,F
2343,272,2023-03-12,86.16250019964764,38,M
86,586,2023-03-13,155.36952288748108,23,F
4994,663,2023-03-13,115.57587383738843,31,M
3747,653,2023-03-13,102.34623643212238,28,F
708,360,2023-03-13,111.7737670108247,26,F
2297,52,2023-03-13,120.27218736227,26,F
287,975,2023-03-13,118.32274401442413,33,F
3910,1049,2023-03-13,80.32754650651918,21,F
106,1356,2023-03-13,196.31411217942411,25,M
4128,1491,2023-03-14,105.62321863569485,25,M
1267,15,2023-03-14,119.64858659771238,28,F
4205,1283,2023-03-14,113.96473774255615,26,F
2581,14,2023-03-14,54.266661778689524,28,F
361,105,2023-03-14,93.77891954257339,35,M
4120,581,2023-03-14,67.00623129122444,31,F
4897,418,2023-03-14,96.32026593391099,22,M
2145,1165,2023-03-14,129.83948300375204,29,M
4658,265,2023-03-14,114.29183533457369,25,F
3809,972,2023-03-14,118.56226288090471,23,F
4417,1192,2023-03-14,135.5689429776138,31,F
1910,0,2023-03-14,147.0224140708658,28,M
1049,1101,2023-03-14,137.7782257368415,30,F
599,605,2023-03-14,137.4666764736615,23,F
3934,773,2023-03-14,114.39670182001227,21,F
228,391,2023-03-14,138.24697933552142,24,M
465,1420,2023-03-14,84.76269193718758,30,M
247,714,2023-03-14,95.1430487878037,25,F
952,1055,2023-03-15,94.97710798338551,28,M
4910,1366,2023-03-15,218.45067873253274,29,F
2632,683,2023-03-15,113.18886392030146,26,F
4387,158,2023-03-15,172.4435300538638,38,M
1375,942,2023-03-15,148.51046975761122,26,M
41,431,2023-03-15,137.9035798607747,29,F
2267,1081,2023-03-15,97.02006890547725,33,F
4290,64,2023-03-15,138.35623360312434,24,F
1433,1213,2023-03-15,123.53556660758525,31,F
4423,340,2023-03-15,111.22750251885444,42,M
3337,105,2023-03-15,124.92231082020761,35,M
4790,593,2023-03-15,95.75943983762456,24,M
1511,159,2023-03-15,78.74240798443388,29,F
2304,1202,2023-03-15,92.76119340243912,24,M
4600,330,2023-03-15,123.1123115990062,28,M
181,656,2023-03-15,110.86930740169288,33,F
453,1052,2023-03-15,90.78669540771038,26,F
4462,1156,2023-03-16,112.59906875815338,24,M
504,1254,2023-03-16,113.79100974264442,34,M
719,797,2023-03-16,95.3007437126964,22,F
2775,947,2023-03-16,109.2077922922368,26,M
3876,1368,2023-03-16,147.80631709823007,20,M
3587,680,2023-03-16,145.4566283922141,22,F
121,1164,2023-03-16,76.33356984438731,24,M
